id_visita,data_visita,mes_referencia,unidade,tipo_agendamento,ferramenta_agendamento
86567,2024-09-27,2024-09,livance - campinas,visita surpresa,surpresa
101868,2024-09-27,2024-09,livance - brigadeiro psico,visita agendada,retool
100603,2024-09-27,2024-09,livance - campinas,visita agendada,retool
102062,2024-09-27,2024-09,livance - campinas,visita agendada,retool
95125,2024-09-27,2024-09,livance - botafogo,visita agendada,retool
85219,2024-09-27,2024-09,livance - barra da tijuca,visita agendada,retool
89947,2024-09-27,2024-09,livance - barra da tijuca,visita agendada,retool
101418,2024-09-27,2024-09,livance - perdizes,visita agendada,retool
102178,2024-09-27,2024-09,livance - vila madalena,visita agendada,animus
102153,2024-09-27,2024-09,livance - santo andré,visita agendada,retool
102220,2024-09-27,2024-09,visita virtual,visita agendada,admin
101976,2024-09-27,2024-09,livance - santo andré,visita agendada,retool
99426,2024-09-27,2024-09,visita virtual,visita agendada,retool
101151,2024-09-27,2024-09,visita virtual,visita agendada,retool
101533,2024-09-27,2024-09,visita virtual,visita agendada,retool
102214,2024-09-27,2024-09,visita virtual,visita agendada,retool
101751,2024-09-27,2024-09,visita virtual,visita agendada,retool
50598,2024-09-27,2024-09,livance - tatuapé,visita agendada,retool
101242,2024-09-27,2024-09,livance - tatuapé,visita agendada,retool
94345,2024-09-27,2024-09,livance - santo andré psico,visita agendada,retool
102240,2024-09-27,2024-09,livance - santo andré psico,visita agendada,animus
102331,2024-09-27,2024-09,livance - santo andré psico,visita agendada,retool
101953,2024-09-26,2024-09,livance - paulista,visita agendada,animus
99534,2024-09-26,2024-09,livance - botafogo,visita agendada,retool
102081,2024-09-26,2024-09,livance - paulista,visita agendada,retool
101419,2024-09-26,2024-09,livance - market place,visita agendada,retool
95452,2024-09-26,2024-09,livance - brigadeiro psico,visita agendada,admin
101023,2024-09-26,2024-09,livance - brigadeiro 2,visita agendada,retool
102098,2024-09-26,2024-09,livance - brigadeiro,visita agendada,retool
101824,2024-09-26,2024-09,livance - alphaville,visita agendada,retool
101732,2024-09-26,2024-09,livance - botafogo,visita agendada,retool
102197,2024-09-26,2024-09,livance - botafogo,visita agendada,animus
97290,2024-09-26,2024-09,livance - barra da tijuca,visita agendada,retool
101701,2024-09-26,2024-09,livance - barra da tijuca,visita agendada,animus
101949,2024-09-26,2024-09,livance - barra da tijuca,visita agendada,retool
99037,2024-09-26,2024-09,livance - paulista,visita agendada,retool
101007,2024-09-26,2024-09,livance - paulista,visita agendada,retool
102057,2024-09-26,2024-09,livance - santo andré,visita agendada,retool
101552,2024-09-26,2024-09,livance - perdizes,visita agendada,animus
101508,2024-09-26,2024-09,visita virtual,visita agendada,retool
98306,2024-09-26,2024-09,visita virtual,visita agendada,retool
100778,2024-09-26,2024-09,visita virtual,visita agendada,retool
101296,2024-09-26,2024-09,visita virtual,visita agendada,retool
101355,2024-09-26,2024-09,visita virtual,visita agendada,retool
101366,2024-09-26,2024-09,visita virtual,visita agendada,retool
101347,2024-09-26,2024-09,visita virtual,visita agendada,retool
101607,2024-09-26,2024-09,visita virtual,visita agendada,retool
101681,2024-09-26,2024-09,visita virtual,visita agendada,retool
102186,2024-09-26,2024-09,visita virtual,visita agendada,admin
80523,2024-09-26,2024-09,livance - tatuapé,visita agendada,retool
101643,2024-09-26,2024-09,livance - tatuapé,visita agendada,animus
101760,2024-09-26,2024-09,livance - santo andré,visita agendada,retool
96560,2024-09-25,2024-09,livance - market place,visita agendada,retool
101499,2024-09-25,2024-09,livance - tatuapé,visita agendada,animus
101745,2024-09-25,2024-09,livance - tatuapé,visita agendada,animus
101744,2024-09-25,2024-09,livance - santo andré psico,visita agendada,retool
101442,2024-09-25,2024-09,livance - pinheiros,visita agendada,retool
52912,2024-09-25,2024-09,livance - perdizes,visita agendada,retool
101863,2024-09-25,2024-09,livance - perdizes,visita agendada,animus
101709,2024-09-25,2024-09,livance - paulista,visita agendada,retool
102234,2024-09-25,2024-09,livance - paulista,visita surpresa,surpresa
100848,2024-09-25,2024-09,livance - brigadeiro,visita agendada,retool
101729,2024-09-25,2024-09,livance - market place,visita agendada,retool
101993,2024-09-25,2024-09,livance - itaim,visita agendada,retool
101871,2024-09-25,2024-09,livance - campinas,visita agendada,animus
102004,2024-09-25,2024-09,livance - campinas,visita agendada,retool
101798,2024-09-25,2024-09,livance - brigadeiro 2,visita agendada,retool
100097,2024-09-25,2024-09,livance - brigadeiro,visita agendada,retool
101234,2024-09-25,2024-09,livance - vila madalena,visita agendada,retool
101157,2024-09-25,2024-09,livance - angélica,visita agendada,retool
101897,2024-09-25,2024-09,livance - vila madalena,visita agendada,retool
101715,2024-09-25,2024-09,livance - vila madalena,visita agendada,admin
98892,2024-09-25,2024-09,visita virtual,visita agendada,retool
101440,2024-09-25,2024-09,visita virtual,visita agendada,retool
97535,2024-09-25,2024-09,visita virtual,visita agendada,retool
101983,2024-09-25,2024-09,livance - vila mariana,visita agendada,retool
99304,2024-09-25,2024-09,visita virtual,visita agendada,retool
99561,2024-09-25,2024-09,visita virtual,visita agendada,retool
101251,2024-09-25,2024-09,visita virtual,visita agendada,retool
101316,2024-09-25,2024-09,visita virtual,visita agendada,retool
101433,2024-09-25,2024-09,visita virtual,visita agendada,retool
101328,2024-09-25,2024-09,visita virtual,visita agendada,retool
101628,2024-09-25,2024-09,livance - vila olímpia,visita agendada,retool
101841,2024-09-25,2024-09,livance - vila olímpia,visita agendada,retool
101892,2024-09-25,2024-09,livance - vila olímpia,visita agendada,retool
90960,2024-09-25,2024-09,livance - vila mariana,visita agendada,retool
100117,2024-09-25,2024-09,livance - vila mariana,visita agendada,animus
100686,2024-09-25,2024-09,livance - vila mariana,visita agendada,retool
101475,2024-09-25,2024-09,livance - vila mariana,visita agendada,animus
101828,2024-09-25,2024-09,livance - vila mariana,visita agendada,animus
54026,2024-09-24,2024-09,livance - alphaville,visita agendada,retool
101615,2024-09-24,2024-09,livance - santo andré,visita agendada,animus
68867,2024-09-24,2024-09,livance - perdizes,visita agendada,retool
71335,2024-09-24,2024-09,livance - perdizes,visita agendada,retool
101772,2024-09-24,2024-09,livance - perdizes,visita agendada,animus
100843,2024-09-24,2024-09,livance - paulista,visita agendada,retool
101617,2024-09-24,2024-09,livance - market place,visita agendada,retool
101861,2024-09-24,2024-09,livance - santo andré psico,visita agendada,admin
100320,2024-09-24,2024-09,livance - campinas,visita agendada,retool
101148,2024-09-24,2024-09,livance - campinas,visita agendada,retool
93139,2024-09-24,2024-09,livance - botafogo,visita agendada,retool
101517,2024-09-24,2024-09,livance - botafogo,visita agendada,retool
101923,2024-09-24,2024-09,livance - botafogo,visita agendada,admin
100300,2024-09-24,2024-09,livance - barra da tijuca,visita agendada,retool
100593,2024-09-24,2024-09,livance - barra da tijuca,visita agendada,retool
99611,2024-09-24,2024-09,livance - santo andré,visita agendada,retool
101184,2024-09-24,2024-09,livance - vila madalena,visita agendada,retool
101823,2024-09-24,2024-09,livance - santo andré psico,visita agendada,retool
97926,2024-09-24,2024-09,livance - vila mariana,visita agendada,retool
101741,2024-09-24,2024-09,livance - tatuapé,visita agendada,animus
100451,2024-09-24,2024-09,visita virtual,visita agendada,retool
100479,2024-09-24,2024-09,visita virtual,visita agendada,retool
100816,2024-09-24,2024-09,visita virtual,visita agendada,retool
100881,2024-09-24,2024-09,visita virtual,visita agendada,retool
101029,2024-09-24,2024-09,visita virtual,visita agendada,retool
95773,2024-09-24,2024-09,visita virtual,visita agendada,retool
101603,2024-09-24,2024-09,livance - vila madalena,visita agendada,retool
81631,2024-09-24,2024-09,livance - tatuapé,visita agendada,retool
101099,2024-09-24,2024-09,livance - tatuapé,visita agendada,retool
101130,2024-09-24,2024-09,livance - tatuapé,visita agendada,retool
101675,2024-09-24,2024-09,livance - tatuapé,visita agendada,animus
42868,2024-09-24,2024-09,livance - tatuapé,visita agendada,retool
100842,2024-09-23,2024-09,livance - botafogo,visita agendada,retool
101734,2024-09-23,2024-09,livance - itaim,visita agendada,animus
101057,2024-09-23,2024-09,livance - brigadeiro 2,visita agendada,retool
101706,2024-09-23,2024-09,livance - brigadeiro 2,visita agendada,animus
101688,2024-09-23,2024-09,livance - brigadeiro,visita agendada,animus
99658,2024-09-23,2024-09,livance - botafogo,visita agendada,animus
101478,2024-09-23,2024-09,livance - barra da tijuca,visita agendada,retool
101190,2024-09-23,2024-09,livance - botafogo,visita agendada,retool
102671,2024-09-23,2024-09,livance - botafogo,visita agendada,retool
101469,2024-09-23,2024-09,livance - angélica,visita agendada,retool
101189,2024-09-23,2024-09,livance - alphaville,visita agendada,admin
100708,2024-09-23,2024-09,livance - market place,visita agendada,admin
101510,2024-09-23,2024-09,livance - market place,visita agendada,retool
99631,2024-09-23,2024-09,livance - botafogo,visita agendada,retool
100573,2024-09-23,2024-09,livance - paulista,visita agendada,retool
101342,2024-09-23,2024-09,livance - tatuapé,visita agendada,retool
96009,2024-09-23,2024-09,visita virtual,visita agendada,retool
100161,2024-09-23,2024-09,visita virtual,visita agendada,retool
100322,2024-09-23,2024-09,visita virtual,visita agendada,retool
100718,2024-09-23,2024-09,visita virtual,visita agendada,retool
100802,2024-09-23,2024-09,livance - vila mariana,visita agendada,retool
100500,2024-09-23,2024-09,visita virtual,visita agendada,retool
101371,2024-09-23,2024-09,livance - tatuapé,visita agendada,retool
100825,2024-09-23,2024-09,livance - santo andré psico,visita agendada,retool
100569,2024-09-23,2024-09,livance - santo andré,visita agendada,retool
101600,2024-09-23,2024-09,livance - santo andré,visita agendada,animus
100492,2024-09-23,2024-09,livance - paulista,visita agendada,retool
101738,2024-09-22,2024-09,livance - alphaville,visita surpresa,surpresa
101450,2024-09-21,2024-09,livance - angélica,visita agendada,animus
87343,2024-09-21,2024-09,livance - santo andré,visita agendada,retool
100339,2024-09-21,2024-09,livance - botafogo,visita agendada,retool
100970,2024-09-21,2024-09,livance - campinas,visita agendada,animus
67526,2024-09-21,2024-09,livance - campinas,visita agendada,retool
87111,2024-09-21,2024-09,livance - market place,visita agendada,retool
100742,2024-09-21,2024-09,livance - santo andré,visita agendada,retool
101197,2024-09-21,2024-09,livance - tatuapé,visita agendada,retool
101414,2024-09-21,2024-09,livance - vila mariana,visita agendada,admin
101275,2024-09-21,2024-09,livance - vila mariana,visita agendada,animus
85263,2024-09-21,2024-09,livance - vila mariana,visita agendada,retool
101058,2024-09-21,2024-09,livance - tatuapé,visita agendada,animus
80885,2024-09-20,2024-09,livance - barra da tijuca,visita agendada,retool
101411,2024-09-20,2024-09,livance - campinas,visita agendada,retool
101395,2024-09-20,2024-09,livance - brigadeiro psico,visita agendada,admin
101303,2024-09-20,2024-09,livance - brigadeiro,visita agendada,animus
95965,2024-09-20,2024-09,livance - botafogo,visita agendada,retool
100365,2024-09-20,2024-09,livance - botafogo,visita agendada,retool
101327,2024-09-20,2024-09,livance - botafogo,visita agendada,admin
100956,2024-09-20,2024-09,livance - barra da tijuca,visita agendada,retool
100666,2024-09-20,2024-09,livance - barra da tijuca,visita agendada,retool
101150,2024-09-20,2024-09,livance - alphaville,visita agendada,animus
101241,2024-09-20,2024-09,livance - barra da tijuca,visita agendada,retool
101307,2024-09-20,2024-09,livance - barra da tijuca,visita agendada,animus
100972,2024-09-20,2024-09,livance - angélica,visita agendada,retool
96423,2024-09-20,2024-09,livance - alphaville,visita agendada,retool
101412,2024-09-20,2024-09,livance - itaim,visita agendada,animus
101131,2024-09-20,2024-09,livance - campinas,visita agendada,retool
100888,2024-09-20,2024-09,livance - vila madalena,visita agendada,animus
100952,2024-09-20,2024-09,livance - perdizes,visita agendada,retool
101506,2024-09-20,2024-09,livance - tatuapé,visita surpresa,surpresa
71509,2024-09-20,2024-09,visita virtual,visita agendada,retool
100040,2024-09-20,2024-09,visita virtual,visita agendada,retool
100592,2024-09-20,2024-09,livance - vila mariana,visita agendada,animus
101386,2024-09-20,2024-09,livance - vila mariana,visita agendada,retool
101455,2024-09-20,2024-09,livance - vila madalena,visita surpresa,surpresa
79528,2024-09-20,2024-09,visita virtual,visita agendada,retool
101380,2024-09-20,2024-09,livance - santo andré psico,visita agendada,retool
85105,2024-09-20,2024-09,livance - santo andré,visita agendada,admin
100716,2024-09-20,2024-09,livance - santo andré,visita agendada,retool
100978,2024-09-20,2024-09,livance - pinheiros,visita agendada,admin
100856,2024-09-20,2024-09,livance - perdizes,visita agendada,animus
100924,2024-09-20,2024-09,livance - perdizes,visita agendada,retool
97354,2024-09-19,2024-09,livance - perdizes,visita agendada,retool
101077,2024-09-19,2024-09,livance - alphaville,visita agendada,animus
101076,2024-09-19,2024-09,livance - barra da tijuca,visita agendada,retool
101248,2024-09-19,2024-09,livance - botafogo,visita agendada,animus
101033,2024-09-19,2024-09,livance - botafogo,visita agendada,retool
100637,2024-09-19,2024-09,livance - botafogo,visita agendada,retool
100967,2024-09-19,2024-09,livance - itaim,visita agendada,animus
94418,2024-09-19,2024-09,livance - market place,visita agendada,retool
101217,2024-09-19,2024-09,livance - paulista,visita agendada,animus
101402,2024-09-19,2024-09,livance - perdizes,visita surpresa,surpresa
100138,2024-09-19,2024-09,livance - perdizes,visita agendada,retool
98556,2024-09-19,2024-09,livance - pinheiros,visita agendada,admin
99851,2024-09-19,2024-09,visita virtual,visita agendada,retool
99656,2024-09-19,2024-09,livance - santo andré,visita agendada,retool
97940,2024-09-19,2024-09,visita virtual,visita agendada,retool
99786,2024-09-19,2024-09,visita virtual,visita agendada,retool
94596,2024-09-19,2024-09,visita virtual,visita agendada,retool
100441,2024-09-19,2024-09,visita virtual,visita agendada,retool
100658,2024-09-19,2024-09,visita virtual,visita agendada,retool
101274,2024-09-19,2024-09,livance - tatuapé,visita agendada,admin
95328,2024-09-18,2024-09,livance - brigadeiro,visita agendada,retool
86776,2024-09-18,2024-09,livance - market place,visita agendada,retool
100760,2024-09-18,2024-09,livance - market place,visita agendada,retool
100880,2024-09-18,2024-09,livance - market place,visita agendada,retool
100627,2024-09-18,2024-09,livance - itaim,visita agendada,animus
95757,2024-09-18,2024-09,livance - campinas,visita agendada,retool
34461,2024-09-18,2024-09,livance - brigadeiro psico,visita agendada,retool
100911,2024-09-18,2024-09,livance - brigadeiro 2,visita agendada,retool
100657,2024-09-18,2024-09,livance - barra da tijuca,visita agendada,retool
99551,2024-09-18,2024-09,livance - botafogo,visita agendada,retool
100706,2024-09-18,2024-09,livance - botafogo,visita agendada,animus
101013,2024-09-18,2024-09,livance - botafogo,visita agendada,animus
100759,2024-09-18,2024-09,livance - barra da tijuca,visita agendada,admin
100920,2024-09-18,2024-09,livance - angélica,visita agendada,animus
99769,2024-09-18,2024-09,livance - alphaville,visita agendada,retool
99733,2024-09-18,2024-09,livance - pinheiros,visita agendada,admin
100465,2024-09-18,2024-09,livance - paulista,visita agendada,retool
99766,2024-09-18,2024-09,livance - botafogo,visita agendada,retool
99724,2024-09-18,2024-09,livance - pinheiros,visita agendada,retool
100087,2024-09-18,2024-09,visita virtual,visita agendada,retool
77949,2024-09-18,2024-09,visita virtual,visita agendada,retool
99989,2024-09-18,2024-09,livance - santo andré,visita agendada,retool
98748,2024-09-18,2024-09,visita virtual,visita agendada,retool
98840,2024-09-18,2024-09,visita virtual,visita agendada,retool
99090,2024-09-18,2024-09,visita virtual,visita agendada,retool
99516,2024-09-18,2024-09,visita virtual,visita agendada,retool
98007,2024-09-18,2024-09,visita virtual,visita surpresa,surpresa
100942,2024-09-18,2024-09,visita virtual,visita agendada,retool
100653,2024-09-18,2024-09,livance - vila olímpia,visita agendada,retool
56540,2024-09-18,2024-09,livance - vila mariana,visita agendada,retool
100763,2024-09-18,2024-09,livance - vila mariana,visita agendada,retool
100750,2024-09-18,2024-09,livance - vila madalena,visita agendada,animus
100798,2024-09-18,2024-09,livance - tatuapé,visita agendada,animus
101025,2024-09-18,2024-09,livance - santo andré psico,visita agendada,retool
100927,2024-09-17,2024-09,livance - campinas,visita agendada,animus
100705,2024-09-17,2024-09,livance - market place,visita agendada,retool
100834,2024-09-17,2024-09,livance - market place,visita agendada,animus
97843,2024-09-17,2024-09,livance - itaim,visita agendada,retool
99423,2024-09-17,2024-09,livance - itaim,visita agendada,retool
100678,2024-09-17,2024-09,livance - campinas,visita agendada,retool
100769,2024-09-17,2024-09,livance - campinas,visita agendada,retool
100794,2024-09-17,2024-09,livance - brigadeiro,visita agendada,animus
91139,2024-09-17,2024-09,livance - paulista,visita agendada,retool
52133,2024-09-17,2024-09,livance - brigadeiro 2,visita agendada,retool
100549,2024-09-17,2024-09,livance - alphaville,visita agendada,animus
99657,2024-09-17,2024-09,livance - barra da tijuca,visita agendada,retool
100748,2024-09-17,2024-09,livance - angélica,visita agendada,retool
98317,2024-09-17,2024-09,livance - alphaville,visita agendada,retool
100437,2024-09-17,2024-09,livance - paulista,visita agendada,retool
100776,2024-09-17,2024-09,livance - vila olímpia,visita agendada,animus
100851,2024-09-17,2024-09,livance - perdizes,visita surpresa,surpresa
100632,2024-09-17,2024-09,livance - vila mariana,visita agendada,retool
100900,2024-09-17,2024-09,livance - santo andré,visita agendada,animus
44848,2024-09-17,2024-09,visita virtual,visita agendada,retool
97593,2024-09-17,2024-09,visita virtual,visita agendada,retool
97818,2024-09-17,2024-09,visita virtual,visita agendada,retool
100890,2024-09-17,2024-09,visita virtual,visita agendada,retool
99586,2024-09-17,2024-09,visita virtual,visita agendada,retool
100912,2024-09-17,2024-09,livance - vila mariana,visita agendada,retool
100527,2024-09-17,2024-09,livance - vila madalena,visita agendada,retool
100772,2024-09-17,2024-09,livance - vila madalena,visita agendada,retool
100256,2024-09-17,2024-09,livance - tatuapé,visita agendada,retool
100454,2024-09-17,2024-09,livance - santo andré psico,visita agendada,retool
100524,2024-09-17,2024-09,livance - santo andré,visita agendada,retool
100710,2024-09-16,2024-09,livance - brigadeiro psico,visita agendada,retool
100380,2024-09-16,2024-09,livance - paulista,visita agendada,retool
81440,2024-09-16,2024-09,livance - market place,visita agendada,retool
100436,2024-09-16,2024-09,livance - itaim,visita agendada,animus
100581,2024-09-16,2024-09,livance - itaim,visita agendada,retool
66862,2024-09-16,2024-09,livance - campinas,visita agendada,retool
99559,2024-09-16,2024-09,livance - campinas,visita agendada,retool
100928,2024-09-16,2024-09,livance - barra da tijuca,visita surpresa,surpresa
100185,2024-09-16,2024-09,livance - botafogo,visita agendada,admin
93267,2024-09-16,2024-09,livance - barra da tijuca,visita agendada,retool
94680,2024-09-16,2024-09,livance - barra da tijuca,visita agendada,retool
100267,2024-09-16,2024-09,livance - barra da tijuca,visita agendada,animus
100296,2024-09-16,2024-09,livance - barra da tijuca,visita agendada,retool
100558,2024-09-16,2024-09,livance - barra da tijuca,visita agendada,animus
100286,2024-09-16,2024-09,livance - perdizes,visita agendada,retool
100699,2024-09-16,2024-09,livance - perdizes,visita agendada,retool
100349,2024-09-16,2024-09,livance - market place,visita agendada,animus
100432,2024-09-16,2024-09,livance - pinheiros,visita agendada,animus
96346,2024-09-16,2024-09,livance - vila olímpia,visita agendada,retool
100398,2024-09-16,2024-09,livance - pinheiros,visita agendada,retool
71887,2024-09-16,2024-09,visita virtual,visita agendada,retool
88280,2024-09-16,2024-09,visita virtual,visita agendada,retool
99521,2024-09-16,2024-09,visita virtual,visita agendada,retool
99635,2024-09-16,2024-09,visita virtual,visita agendada,retool
99723,2024-09-16,2024-09,visita virtual,visita agendada,retool
99726,2024-09-16,2024-09,visita virtual,visita agendada,retool
99819,2024-09-16,2024-09,visita virtual,visita agendada,retool
98900,2024-09-16,2024-09,livance - vila olímpia,visita agendada,retool
100014,2024-09-16,2024-09,livance - vila olímpia,visita agendada,animus
93519,2024-09-16,2024-09,livance - tatuapé,visita agendada,retool
99749,2024-09-16,2024-09,livance - santo andré psico,visita agendada,retool
95222,2024-09-16,2024-09,livance - santo andré,visita agendada,retool
99745,2024-09-16,2024-09,livance - pinheiros,visita agendada,retool
100332,2024-09-15,2024-09,livance - perdizes,visita surpresa,surpresa
91275,2024-09-14,2024-09,livance - pinheiros,visita agendada,retool
100335,2024-09-14,2024-09,livance - barra da tijuca,visita agendada,retool
76078,2024-09-14,2024-09,livance - botafogo,visita agendada,retool
68637,2024-09-14,2024-09,livance - campinas,visita agendada,retool
63140,2024-09-14,2024-09,livance - tatuapé,visita agendada,retool
98435,2024-09-14,2024-09,livance - santo andré psico,visita agendada,retool
100338,2024-09-14,2024-09,livance - vila olímpia,visita agendada,retool
98811,2024-09-14,2024-09,livance - tatuapé,visita agendada,retool
46579,2024-09-13,2024-09,livance - barra da tijuca,visita agendada,retool
67754,2024-09-13,2024-09,livance - botafogo,visita agendada,retool
99108,2024-09-13,2024-09,livance - botafogo,visita agendada,retool
99473,2024-09-13,2024-09,livance - botafogo,visita agendada,retool
99682,2024-09-13,2024-09,livance - botafogo,visita agendada,retool
100531,2024-09-13,2024-09,livance - botafogo,visita surpresa,surpresa
100049,2024-09-13,2024-09,livance - barra da tijuca,visita agendada,retool
79749,2024-09-13,2024-09,livance - barra da tijuca,visita agendada,retool
100363,2024-09-13,2024-09,livance - barra da tijuca,visita agendada,animus
98772,2024-09-13,2024-09,livance - angélica,visita agendada,retool
99721,2024-09-13,2024-09,livance - angélica,visita agendada,animus
99781,2024-09-13,2024-09,livance - alphaville,visita agendada,retool
86723,2024-09-13,2024-09,livance - campinas,visita agendada,retool
96704,2024-09-13,2024-09,livance - campinas,visita agendada,retool
100028,2024-09-13,2024-09,livance - botafogo,visita agendada,retool
100255,2024-09-13,2024-09,livance - market place,visita agendada,retool
99677,2024-09-13,2024-09,livance - tatuapé,visita agendada,animus
97865,2024-09-13,2024-09,livance - perdizes,visita agendada,retool
89866,2024-09-13,2024-09,livance - vila madalena,visita agendada,retool
100285,2024-09-13,2024-09,livance - vila madalena,visita agendada,admin
100421,2024-09-13,2024-09,livance - vila madalena,visita agendada,animus
94870,2024-09-13,2024-09,livance - tatuapé,visita agendada,retool
96139,2024-09-13,2024-09,visita virtual,visita agendada,retool
99995,2024-09-13,2024-09,livance - tatuapé,visita agendada,retool
99017,2024-09-13,2024-09,livance - santo andré,visita agendada,retool
99312,2024-09-13,2024-09,livance - santo andré,visita agendada,retool
100414,2024-09-13,2024-09,livance - pinheiros,visita agendada,animus
93536,2024-09-13,2024-09,livance - santo andré,visita agendada,retool
99384,2024-09-12,2024-09,livance - botafogo,visita agendada,retool
99793,2024-09-12,2024-09,livance - market place,visita agendada,admin
100266,2024-09-12,2024-09,livance - market place,visita agendada,animus
97803,2024-09-12,2024-09,livance - campinas,visita agendada,retool
38838,2024-09-12,2024-09,livance - botafogo,visita agendada,retool
99020,2024-09-12,2024-09,livance - botafogo,visita agendada,retool
99990,2024-09-12,2024-09,livance - barra da tijuca,visita agendada,retool
93533,2024-09-12,2024-09,livance - barra da tijuca,visita agendada,retool
98471,2024-09-12,2024-09,livance - barra da tijuca,visita agendada,retool
100175,2024-09-12,2024-09,livance - barra da tijuca,visita agendada,retool
100290,2024-09-12,2024-09,livance - barra da tijuca,visita agendada,animus
99715,2024-09-12,2024-09,livance - market place,visita agendada,animus
99883,2024-09-12,2024-09,livance - alphaville,visita agendada,retool
99791,2024-09-12,2024-09,livance - market place,visita agendada,admin
100443,2024-09-12,2024-09,livance - barra da tijuca,visita surpresa,surpresa
99727,2024-09-12,2024-09,livance - paulista,visita agendada,retool
99394,2024-09-12,2024-09,visita virtual,visita agendada,admin
71174,2024-09-12,2024-09,livance - paulista,visita agendada,retool
96821,2024-09-12,2024-09,visita virtual,visita agendada,retool
97305,2024-09-12,2024-09,visita virtual,visita agendada,retool
98242,2024-09-12,2024-09,visita virtual,visita agendada,retool
99389,2024-09-12,2024-09,visita virtual,visita agendada,retool
74083,2024-09-12,2024-09,visita virtual,visita agendada,retool
82603,2024-09-12,2024-09,livance - vila olímpia,visita agendada,retool
58504,2024-09-12,2024-09,livance - tatuapé,visita agendada,retool
99797,2024-09-12,2024-09,livance - tatuapé,visita agendada,animus
97615,2024-09-12,2024-09,livance - perdizes,visita agendada,retool
99933,2024-09-12,2024-09,livance - perdizes,visita agendada,retool
99547,2024-09-12,2024-09,livance - vila olímpia,visita agendada,animus
99495,2024-09-11,2024-09,livance - brigadeiro 2,visita agendada,retool
99956,2024-09-11,2024-09,livance - itaim,visita agendada,animus
98696,2024-09-11,2024-09,livance - campinas,visita agendada,retool
99302,2024-09-11,2024-09,livance - campinas,visita agendada,retool
75103,2024-09-11,2024-09,livance - brigadeiro psico,visita agendada,retool
99720,2024-09-11,2024-09,livance - barra da tijuca,visita agendada,animus
99112,2024-09-11,2024-09,livance - botafogo,visita agendada,retool
60483,2024-09-11,2024-09,livance - barra da tijuca,visita agendada,retool
100032,2024-09-11,2024-09,livance - angélica,visita agendada,admin
99678,2024-09-11,2024-09,livance - alphaville,visita agendada,retool
99778,2024-09-11,2024-09,livance - alphaville,visita agendada,animus
99827,2024-09-11,2024-09,livance - perdizes,visita agendada,retool
38300,2024-09-11,2024-09,livance - perdizes,visita agendada,retool
100284,2024-09-11,2024-09,livance - pinheiros,visita surpresa,surpresa
94762,2024-09-11,2024-09,livance - vila olímpia,visita agendada,retool
99712,2024-09-11,2024-09,livance - pinheiros,visita agendada,retool
93904,2024-09-11,2024-09,visita virtual,visita agendada,retool
99274,2024-09-11,2024-09,visita virtual,visita agendada,retool
99406,2024-09-11,2024-09,visita virtual,visita agendada,retool
99279,2024-09-11,2024-09,visita virtual,visita agendada,retool
98948,2024-09-11,2024-09,livance - vila olímpia,visita agendada,retool
100016,2024-09-11,2024-09,livance - vila mariana,visita agendada,animus
84235,2024-09-11,2024-09,livance - vila madalena,visita agendada,retool
99518,2024-09-11,2024-09,livance - tatuapé,visita agendada,admin
99574,2024-09-11,2024-09,livance - tatuapé,visita agendada,animus
95393,2024-09-10,2024-09,livance - botafogo,visita agendada,retool
98882,2024-09-10,2024-09,livance - paulista,visita agendada,retool
99370,2024-09-10,2024-09,livance - market place,visita agendada,retool
99415,2024-09-10,2024-09,livance - market place,visita agendada,admin
99761,2024-09-10,2024-09,livance - campinas,visita agendada,retool
94683,2024-09-10,2024-09,livance - brigadeiro 2,visita agendada,retool
99364,2024-09-10,2024-09,livance - brigadeiro,visita agendada,retool
99875,2024-09-10,2024-09,livance - alphaville,visita agendada,animus
99487,2024-09-10,2024-09,livance - botafogo,visita agendada,animus
95590,2024-09-10,2024-09,livance - barra da tijuca,visita agendada,retool
99509,2024-09-10,2024-09,livance - angélica,visita agendada,animus
99954,2024-09-10,2024-09,livance - angélica,visita agendada,admin
48148,2024-09-10,2024-09,livance - alphaville,visita agendada,animus
98444,2024-09-10,2024-09,livance - santo andré,visita agendada,retool
74961,2024-09-10,2024-09,livance - paulista,visita agendada,retool
96901,2024-09-10,2024-09,visita virtual,visita agendada,retool
88170,2024-09-10,2024-09,livance - santo andré,visita agendada,retool
99354,2024-09-10,2024-09,visita virtual,visita agendada,retool
91511,2024-09-10,2024-09,visita virtual,visita agendada,retool
92258,2024-09-10,2024-09,visita virtual,visita agendada,retool
98478,2024-09-10,2024-09,visita virtual,visita agendada,retool
99189,2024-09-10,2024-09,visita virtual,visita agendada,retool
99299,2024-09-10,2024-09,visita virtual,visita agendada,retool
99472,2024-09-10,2024-09,livance - tatuapé,visita agendada,retool
99614,2024-09-10,2024-09,visita virtual,visita agendada,retool
99329,2024-09-10,2024-09,livance - vila madalena,visita agendada,retool
100091,2024-09-10,2024-09,livance - vila madalena,visita agendada,admin
34976,2024-09-10,2024-09,livance - tatuapé,visita agendada,retool
99825,2024-09-10,2024-09,visita virtual,visita agendada,retool
98382,2024-09-09,2024-09,livance - botafogo,visita agendada,retool
99123,2024-09-09,2024-09,livance - campinas,visita agendada,animus
98904,2024-09-09,2024-09,livance - brigadeiro psico,visita agendada,admin
